,Date,Region,Community,Turbidity(NTU),Ecoli_Count(CFU/100ml),Nitrate(mg/L),pH,Cholera_Cases,Typhoid_Cases,Diarrhea_Cases,Total_Waterborne_Cases,Risk_Level,Year,Month,Quarter,Time_Since_Start,Season
8562,2021-04-27,Dryland,Garissa,5.67,105,22.51,6.55,4.0,2.0,6.0,12.0,High,2021,4,2,847,Rainy
8563,2021-04-30,Dryland,Garissa,4.96,90,23.43,6.41,2.0,7.0,4.0,13.0,High,2021,4,2,850,Rainy
8564,2021-04-05,Dryland,Garissa,4.04,102,25.26,6.72,3.0,6.0,5.0,14.0,High,2021,4,2,825,Rainy
8565,2021-07-05,Dryland,Garissa,6.3,129,35.07,6.66,11.0,4.0,4.0,19.0,High,2021,7,3,916,Rainy
8566,2021-11-05,Dryland,Garissa,4.38,124,21.71,6.79,8.0,5.0,2.0,15.0,High,2021,11,4,1039,Dry
8567,2021-05-14,Dryland,Garissa,7.51,114,19.19,6.2,11.0,1.0,4.0,16.0,High,2021,5,2,864,Rainy
8568,2021-05-18,Dryland,Garissa,7.58,135,23.28,6.76,10.0,1.0,8.0,19.0,High,2021,5,2,868,Rainy
8569,2021-05-21,Dryland,Garissa,5.9,115,18.95,6.42,3.0,2.0,8.0,13.0,High,2021,5,2,871,Rainy
8570,2021-05-25,Dryland,Garissa,5.42,128,30.94,6.92,10.0,3.0,8.0,21.0,High,2021,5,2,875,Rainy
8571,2021-05-28,Dryland,Garissa,7.7,101,26.83,7.22,7.0,4.0,3.0,14.0,High,2021,5,2,878,Rainy
8572,2021-01-06,Dryland,Garissa,6.15,85,23.09,7.46,4.0,3.0,3.0,10.0,High,2021,1,1,736,Dry
8573,2021-04-06,Dryland,Garissa,7.31,147,26.94,6.88,7.0,8.0,8.0,23.0,High,2021,4,2,826,Rainy
8574,2021-08-06,Dryland,Garissa,3.94,103,27.32,7.12,4.0,1.0,4.0,9.0,Medium,2021,8,3,948,Rainy
8575,2021-11-06,Dryland,Garissa,6.19,96,15.67,6.96,4.0,3.0,5.0,12.0,High,2021,11,4,1040,Dry
8576,2021-06-15,Dryland,Garissa,7.24,128,24.31,6.37,9.0,6.0,5.0,20.0,High,2021,6,2,896,Rainy
8577,2021-06-18,Dryland,Garissa,8.74,111,31.04,6.49,9.0,4.0,8.0,21.0,High,2021,6,2,899,Rainy
8578,2021-06-22,Dryland,Garissa,4.33,115,25.13,7.1,4.0,2.0,6.0,12.0,High,2021,6,2,903,Rainy
8579,2021-06-25,Dryland,Garissa,6.35,124,28.94,7.03,6.0,4.0,10.0,20.0,High,2021,6,2,906,Rainy
8580,2021-06-29,Dryland,Garissa,6.15,138,19.13,6.91,10.0,7.0,7.0,24.0,High,2021,6,2,910,Rainy
8581,2021-02-07,Dryland,Garissa,4.65,92,34.07,6.6,9.0,4.0,9.0,22.0,High,2021,2,1,768,Dry
8582,2021-06-07,Dryland,Garissa,6.95,131,26.41,6.82,9.0,2.0,4.0,15.0,High,2021,6,2,888,Rainy
8583,2021-09-07,Dryland,Garissa,4.09,101,25.47,7.02,7.0,3.0,4.0,14.0,High,2021,9,3,980,Rainy
8584,2021-07-13,Dryland,Garissa,4.33,85,27.82,6.43,2.0,5.0,1.0,8.0,Medium,2021,7,3,924,Rainy
8585,2021-07-16,Dryland,Garissa,5.11,132,29.6,6.75,4.0,5.0,11.0,20.0,High,2021,7,3,927,Rainy
8586,2021-07-20,Dryland,Garissa,5.81,146,25.24,6.6,13.0,3.0,5.0,21.0,High,2021,7,3,931,Rainy
8587,2021-07-23,Dryland,Garissa,6.11,150,31.1,6.47,8.0,2.0,9.0,19.0,High,2021,7,3,934,Rainy
8588,2021-07-27,Dryland,Garissa,6.61,101,27.01,6.18,4.0,7.0,7.0,18.0,High,2021,7,3,938,Rainy
8589,2021-07-30,Dryland,Garissa,4.88,106,23.8,7.01,5.0,7.0,3.0,15.0,High,2021,7,3,941,Rainy
8590,2021-03-08,Dryland,Garissa,6.6,128,19.04,6.69,8.0,6.0,6.0,20.0,High,2021,3,1,797,Dry
8591,2021-06-08,Dryland,Garissa,5.89,117,25.6,7.31,8.0,5.0,7.0,20.0,High,2021,6,2,889,Rainy
8592,2021-10-08,Dryland,Garissa,5.88,148,26.7,7.22,11.0,8.0,9.0,28.0,High,2021,10,4,1011,Rainy
8593,2021-08-13,Dryland,Garissa,6.42,132,24.7,6.4,14.0,2.0,8.0,24.0,High,2021,8,3,955,Rainy
8594,2021-08-17,Dryland,Garissa,5.74,77,17.23,6.57,7.0,1.0,4.0,12.0,High,2021,8,3,959,Rainy
8595,2021-08-20,Dryland,Garissa,7.68,131,27.07,6.61,12.0,4.0,5.0,21.0,High,2021,8,3,962,Rainy
8596,2021-08-24,Dryland,Garissa,5.86,108,28.94,7.26,10.0,4.0,9.0,23.0,High,2021,8,3,966,Rainy
8597,2021-08-27,Dryland,Garissa,9.21,127,27.63,6.88,12.0,7.0,5.0,24.0,High,2021,8,3,969,Rainy
8598,2021-08-31,Dryland,Garissa,7.31,173,31.07,6.88,6.0,4.0,9.0,19.0,High,2021,8,3,973,Rainy
8599,2021-03-09,Dryland,Garissa,6.68,137,23.94,7.03,9.0,6.0,5.0,20.0,High,2021,3,1,798,Dry
8600,2021-07-09,Dryland,Garissa,6.23,86,35.87,7.11,6.0,5.0,5.0,16.0,High,2021,7,3,920,Rainy
8601,2021-10-09,Dryland,Garissa,7.66,132,20.36,6.73,9.0,2.0,3.0,14.0,High,2021,10,4,1012,Rainy
8602,2021-09-14,Dryland,Garissa,5.16,123,21.76,6.36,4.0,1.0,4.0,9.0,Medium,2021,9,3,987,Rainy
8603,2021-09-17,Dryland,Garissa,2.96,82,27.2,6.9,3.0,1.0,2.0,6.0,Medium,2021,9,3,990,Rainy
8604,2021-09-21,Dryland,Garissa,5.51,161,33.39,7.45,7.0,6.0,5.0,18.0,High,2021,9,3,994,Rainy
8605,2021-09-24,Dryland,Garissa,4.0,143,21.75,7.4,7.0,8.0,6.0,21.0,High,2021,9,3,997,Rainy
8606,2021-09-28,Dryland,Garissa,7.22,145,23.63,6.47,6.0,6.0,12.0,24.0,High,2021,9,3,1001,Rainy
8607,2021-01-10,Dryland,Garissa,6.26,102,20.24,6.93,5.0,4.0,5.0,14.0,High,2021,1,1,740,Dry
8608,2021-05-10,Dryland,Garissa,8.59,119,20.57,6.73,17.0,3.0,6.0,26.0,High,2021,5,2,860,Rainy
8609,2021-08-10,Dryland,Garissa,6.72,138,21.67,6.98,8.0,1.0,5.0,14.0,High,2021,8,3,952,Rainy
8610,2021-12-10,Dryland,Garissa,4.47,96,24.03,6.74,7.0,1.0,10.0,18.0,High,2021,12,4,1074,Dry
8611,2021-10-15,Dryland,Garissa,7.6,117,27.23,6.65,17.0,5.0,10.0,32.0,High,2021,10,4,1018,Rainy
8612,2021-10-19,Dryland,Garissa,6.97,95,27.45,6.85,3.0,8.0,7.0,18.0,High,2021,10,4,1022,Rainy
8613,2021-10-22,Dryland,Garissa,6.49,110,26.98,7.1,6.0,3.0,5.0,14.0,High,2021,10,4,1025,Rainy
8614,2021-10-26,Dryland,Garissa,6.58,137,19.97,7.21,10.0,5.0,9.0,24.0,High,2021,10,4,1029,Rainy
8615,2021-10-29,Dryland,Garissa,6.57,150,19.99,6.89,6.0,6.0,11.0,23.0,High,2021,10,4,1032,Rainy
8616,2021-02-11,Dryland,Garissa,6.09,98,22.64,7.03,8.0,4.0,5.0,17.0,High,2021,2,1,772,Dry
8617,2021-05-11,Dryland,Garissa,4.31,114,22.5,6.74,9.0,5.0,2.0,16.0,High,2021,5,2,861,Rainy
8618,2021-09-11,Dryland,Garissa,4.26,122,21.7,6.92,6.0,2.0,7.0,15.0,High,2021,9,3,984,Rainy
8619,2021-12-11,Dryland,Garissa,7.02,120,21.16,6.51,7.0,3.0,6.0,16.0,High,2021,12,4,1075,Dry
8620,2021-11-16,Dryland,Garissa,4.95,135,20.12,6.76,11.0,5.0,3.0,19.0,High,2021,11,4,1050,Dry
8621,2021-11-19,Dryland,Garissa,7.3,153,17.25,6.41,4.0,3.0,6.0,13.0,High,2021,11,4,1053,Dry
8622,2021-11-23,Dryland,Garissa,6.04,128,26.44,6.91,7.0,6.0,5.0,18.0,High,2021,11,4,1057,Dry
8623,2021-11-26,Dryland,Garissa,4.73,116,27.76,6.67,5.0,4.0,4.0,13.0,High,2021,11,4,1060,Dry
8624,2021-11-30,Dryland,Garissa,6.31,75,18.8,6.56,6.0,1.0,2.0,9.0,Medium,2021,11,4,1064,Dry
8625,2021-03-12,Dryland,Garissa,7.03,138,25.91,7.11,9.0,6.0,11.0,26.0,High,2021,3,1,801,Dry
8626,2021-07-12,Dryland,Garissa,4.25,106,25.26,6.49,5.0,4.0,5.0,14.0,High,2021,7,3,923,Rainy
8627,2021-10-12,Dryland,Garissa,6.24,99,29.91,6.98,6.0,2.0,6.0,14.0,High,2021,10,4,1015,Rainy
8628,2021-12-14,Dryland,Garissa,6.79,109,27.66,6.83,6.0,6.0,5.0,17.0,High,2021,12,4,1078,Dry
8629,2021-12-17,Dryland,Garissa,6.88,133,34.82,7.09,5.0,7.0,9.0,21.0,High,2021,12,4,1081,Dry
8630,2021-12-21,Dryland,Garissa,7.84,120,23.24,6.0,7.0,2.0,9.0,18.0,High,2021,12,4,1085,Dry
8631,2021-12-24,Dryland,Garissa,6.06,127,20.79,6.73,9.0,4.0,4.0,17.0,High,2021,12,4,1088,Dry
8632,2021-12-28,Dryland,Garissa,5.76,153,21.72,6.74,5.0,5.0,6.0,16.0,High,2021,12,4,1092,Dry
8633,2021-12-31,Dryland,Garissa,6.44,129,24.85,6.7,7.0,1.0,9.0,17.0,High,2021,12,4,1095,Dry
8634,2022-04-01,Dryland,Garissa,6.39,124,25.93,6.86,7.0,5.0,5.0,17.0,High,2022,4,2,1186,Rainy
8635,2022-07-01,Dryland,Garissa,7.25,105,30.46,7.35,5.0,1.0,3.0,9.0,Medium,2022,7,3,1277,Rainy
8636,2022-11-01,Dryland,Garissa,6.71,119,31.18,6.92,8.0,3.0,8.0,19.0,High,2022,11,4,1400,Dry
8637,2022-01-14,Dryland,Garissa,5.52,131,20.73,7.0,7.0,5.0,5.0,17.0,High,2022,1,1,1109,Dry
8638,2022-01-18,Dryland,Garissa,6.44,107,19.73,6.51,8.0,2.0,7.0,17.0,High,2022,1,1,1113,Dry
8639,2022-01-21,Dryland,Garissa,5.45,105,30.7,6.41,5.0,2.0,10.0,17.0,High,2022,1,1,1116,Dry
8640,2022-01-25,Dryland,Garissa,6.45,99,27.53,6.91,3.0,6.0,6.0,15.0,High,2022,1,1,1120,Dry
8641,2022-01-28,Dryland,Garissa,5.9,98,20.99,6.74,5.0,3.0,5.0,13.0,High,2022,1,1,1123,Dry
8642,2022-01-02,Dryland,Garissa,5.03,96,23.34,7.0,4.0,0.0,2.0,6.0,Medium,2022,1,1,1097,Dry
8643,2022-04-02,Dryland,Garissa,7.15,141,23.36,6.93,11.0,6.0,4.0,21.0,High,2022,4,2,1187,Rainy
8644,2022-08-02,Dryland,Garissa,5.65,125,34.86,7.11,7.0,3.0,7.0,17.0,High,2022,8,3,1309,Rainy
8645,2022-11-02,Dryland,Garissa,4.72,107,11.54,7.01,5.0,5.0,0.0,10.0,High,2022,11,4,1401,Dry
8646,2022-02-15,Dryland,Garissa,7.27,57,33.15,6.83,8.0,1.0,5.0,14.0,High,2022,2,1,1141,Dry
8647,2022-02-18,Dryland,Garissa,2.8,134,23.53,6.51,4.0,3.0,4.0,11.0,High,2022,2,1,1144,Dry
8648,2022-02-22,Dryland,Garissa,4.77,95,29.87,6.65,5.0,4.0,4.0,13.0,High,2022,2,1,1148,Dry
8649,2022-02-25,Dryland,Garissa,6.75,81,22.72,7.15,7.0,4.0,3.0,14.0,High,2022,2,1,1151,Dry
8650,2022-01-03,Dryland,Garissa,4.65,134,34.3,6.84,5.0,2.0,3.0,10.0,High,2022,1,1,1098,Dry
8651,2022-04-03,Dryland,Garissa,8.0,123,19.04,6.57,10.0,3.0,5.0,18.0,High,2022,4,2,1188,Rainy
8652,2022-08-03,Dryland,Garissa,10.94,119,24.25,7.16,7.0,4.0,6.0,17.0,High,2022,8,3,1310,Rainy
8653,2022-11-03,Dryland,Garissa,6.39,111,19.78,7.08,6.0,2.0,8.0,16.0,High,2022,11,4,1402,Dry
8654,2022-03-15,Dryland,Garissa,5.56,140,30.76,6.7,8.0,1.0,4.0,13.0,High,2022,3,1,1169,Dry
8655,2022-03-18,Dryland,Garissa,6.89,107,18.05,7.08,7.0,6.0,3.0,16.0,High,2022,3,1,1172,Dry
8656,2022-03-22,Dryland,Garissa,9.27,95,17.07,6.9,5.0,6.0,5.0,16.0,High,2022,3,1,1176,Dry
8657,2022-03-25,Dryland,Garissa,7.04,160,25.86,6.61,10.0,7.0,10.0,27.0,High,2022,3,1,1179,Dry
8658,2022-03-29,Dryland,Garissa,4.67,99,25.61,6.42,3.0,3.0,13.0,19.0,High,2022,3,1,1183,Dry
8659,2022-01-04,Dryland,Garissa,7.07,129,24.18,6.71,9.0,8.0,8.0,25.0,High,2022,1,1,1099,Dry
8660,2022-05-04,Dryland,Garissa,5.27,133,26.69,6.27,8.0,4.0,8.0,20.0,High,2022,5,2,1219,Rainy
8661,2022-08-04,Dryland,Garissa,7.41,106,31.48,6.98,4.0,3.0,8.0,15.0,High,2022,8,3,1311,Rainy
8662,2022-12-04,Dryland,Garissa,4.48,117,36.21,6.67,8.0,3.0,2.0,13.0,High,2022,12,4,1433,Dry
8663,2022-04-15,Dryland,Garissa,5.87,131,33.57,6.78,7.0,2.0,5.0,14.0,High,2022,4,2,1200,Rainy
8664,2022-04-19,Dryland,Garissa,3.73,127,17.6,6.83,8.0,6.0,4.0,18.0,High,2022,4,2,1204,Rainy
8665,2022-04-22,Dryland,Garissa,8.28,105,25.19,6.9,15.0,5.0,8.0,28.0,High,2022,4,2,1207,Rainy
8666,2022-04-26,Dryland,Garissa,2.83,127,21.61,6.72,4.0,1.0,6.0,11.0,High,2022,4,2,1211,Rainy
8667,2022-04-29,Dryland,Garissa,5.85,129,22.68,7.09,3.0,2.0,5.0,10.0,High,2022,4,2,1214,Rainy
8668,2022-03-05,Dryland,Garissa,4.98,136,34.55,6.91,10.0,5.0,6.0,21.0,High,2022,3,1,1159,Dry
8669,2022-06-05,Dryland,Garissa,10.11,113,27.7,7.01,6.0,2.0,4.0,12.0,High,2022,6,2,1251,Rainy
8670,2022-10-05,Dryland,Garissa,6.44,122,32.49,6.78,5.0,5.0,5.0,15.0,High,2022,10,4,1373,Rainy
8671,2022-05-13,Dryland,Garissa,7.97,154,17.15,6.99,14.0,3.0,6.0,23.0,High,2022,5,2,1228,Rainy
8672,2022-05-17,Dryland,Garissa,6.8,103,27.76,6.71,5.0,4.0,6.0,15.0,High,2022,5,2,1232,Rainy
8673,2022-05-20,Dryland,Garissa,5.82,138,21.36,6.49,12.0,6.0,6.0,24.0,High,2022,5,2,1235,Rainy
8674,2022-05-24,Dryland,Garissa,7.83,125,32.79,6.64,5.0,6.0,5.0,16.0,High,2022,5,2,1239,Rainy
8675,2022-05-27,Dryland,Garissa,5.52,93,17.7,6.47,4.0,5.0,3.0,12.0,High,2022,5,2,1242,Rainy
8676,2022-05-31,Dryland,Garissa,6.66,108,29.74,6.66,3.0,3.0,7.0,13.0,High,2022,5,2,1246,Rainy
8677,2022-03-06,Dryland,Garissa,5.15,76,17.06,6.85,4.0,2.0,6.0,12.0,High,2022,3,1,1160,Dry
8678,2022-07-06,Dryland,Garissa,2.93,149,29.45,6.91,8.0,7.0,11.0,26.0,High,2022,7,3,1282,Rainy
8679,2022-10-06,Dryland,Garissa,6.69,113,28.47,7.24,10.0,3.0,5.0,18.0,High,2022,10,4,1374,Rainy
8680,2022-06-14,Dryland,Garissa,6.27,139,25.12,6.75,8.0,6.0,11.0,25.0,High,2022,6,2,1260,Rainy
8681,2022-06-17,Dryland,Garissa,6.59,112,23.79,6.69,3.0,6.0,4.0,13.0,High,2022,6,2,1263,Rainy
8682,2022-06-21,Dryland,Garissa,7.4,136,14.29,6.9,8.0,3.0,1.0,12.0,High,2022,6,2,1267,Rainy
8683,2022-06-24,Dryland,Garissa,5.84,125,24.91,6.93,6.0,5.0,9.0,20.0,High,2022,6,2,1270,Rainy
8684,2022-06-28,Dryland,Garissa,5.22,110,28.73,7.0,11.0,6.0,4.0,21.0,High,2022,6,2,1274,Rainy
8685,2022-01-07,Dryland,Garissa,5.47,154,24.83,7.24,10.0,5.0,2.0,17.0,High,2022,1,1,1102,Dry
8686,2022-05-07,Dryland,Garissa,7.44,122,21.08,6.85,10.0,2.0,6.0,18.0,High,2022,5,2,1222,Rainy
8687,2022-08-07,Dryland,Garissa,8.17,117,14.99,6.61,5.0,3.0,3.0,11.0,High,2022,8,3,1314,Rainy
8688,2022-12-07,Dryland,Garissa,6.5,107,13.83,6.45,7.0,8.0,4.0,19.0,High,2022,12,4,1436,Dry
8689,2022-07-15,Dryland,Garissa,8.57,119,26.37,6.93,15.0,3.0,5.0,23.0,High,2022,7,3,1291,Rainy
8690,2022-07-19,Dryland,Garissa,8.04,126,21.5,6.82,9.0,2.0,1.0,12.0,High,2022,7,3,1295,Rainy
8691,2022-07-22,Dryland,Garissa,5.25,111,24.7,7.14,5.0,6.0,3.0,14.0,High,2022,7,3,1298,Rainy
8692,2022-07-26,Dryland,Garissa,5.38,99,29.03,7.22,7.0,7.0,8.0,22.0,High,2022,7,3,1302,Rainy
8693,2022-07-29,Dryland,Garissa,7.9,115,27.79,6.23,9.0,7.0,6.0,22.0,High,2022,7,3,1305,Rainy
8694,2022-02-08,Dryland,Garissa,3.73,122,24.54,7.19,10.0,3.0,3.0,16.0,High,2022,2,1,1134,Dry
8695,2022-05-08,Dryland,Garissa,7.42,123,24.31,6.84,4.0,2.0,7.0,13.0,High,2022,5,2,1223,Rainy
8696,2022-09-08,Dryland,Garissa,7.82,94,26.59,6.87,8.0,5.0,4.0,17.0,High,2022,9,3,1346,Rainy
8697,2022-12-08,Dryland,Garissa,4.78,138,31.96,6.93,5.0,3.0,5.0,13.0,High,2022,12,4,1437,Dry
8698,2022-08-16,Dryland,Garissa,8.05,166,29.19,6.72,13.0,6.0,14.0,33.0,High,2022,8,3,1323,Rainy
8699,2022-08-19,Dryland,Garissa,5.25,108,22.55,7.07,3.0,7.0,3.0,13.0,High,2022,8,3,1326,Rainy
8700,2022-08-23,Dryland,Garissa,5.99,105,23.94,6.83,6.0,5.0,1.0,12.0,High,2022,8,3,1330,Rainy
8701,2022-08-26,Dryland,Garissa,6.2,107,24.03,6.98,7.0,5.0,6.0,18.0,High,2022,8,3,1333,Rainy
8702,2022-08-30,Dryland,Garissa,8.67,149,14.79,6.82,13.0,5.0,8.0,26.0,High,2022,8,3,1337,Rainy
8703,2022-02-09,Dryland,Garissa,8.09,102,16.87,7.24,9.0,4.0,3.0,16.0,High,2022,2,1,1135,Dry
8704,2022-06-09,Dryland,Garissa,3.68,114,19.53,6.99,4.0,2.0,4.0,10.0,High,2022,6,2,1255,Rainy
8705,2022-09-09,Dryland,Garissa,4.73,121,29.94,6.7,8.0,5.0,10.0,23.0,High,2022,9,3,1347,Rainy
8706,2022-09-13,Dryland,Garissa,5.64,114,22.84,6.53,5.0,3.0,9.0,17.0,High,2022,9,3,1351,Rainy
8707,2022-09-16,Dryland,Garissa,5.31,131,18.5,6.75,7.0,2.0,7.0,16.0,High,2022,9,3,1354,Rainy
8708,2022-09-20,Dryland,Garissa,5.48,83,24.81,6.67,7.0,2.0,1.0,10.0,High,2022,9,3,1358,Rainy
8709,2022-09-23,Dryland,Garissa,8.69,142,32.65,6.99,14.0,5.0,5.0,24.0,High,2022,9,3,1361,Rainy
8710,2022-09-27,Dryland,Garissa,7.59,103,24.45,7.19,6.0,2.0,7.0,15.0,High,2022,9,3,1365,Rainy
8711,2022-09-30,Dryland,Garissa,5.9,121,17.32,6.79,6.0,5.0,11.0,22.0,High,2022,9,3,1368,Rainy
8712,2022-04-10,Dryland,Garissa,4.29,134,20.44,6.6,10.0,3.0,9.0,22.0,High,2022,4,2,1195,Rainy
8713,2022-07-10,Dryland,Garissa,9.82,132,24.38,7.2,7.0,5.0,3.0,15.0,High,2022,7,3,1286,Rainy
8714,2022-11-10,Dryland,Garissa,8.38,95,30.91,7.28,4.0,8.0,3.0,15.0,High,2022,11,4,1409,Dry
8715,2022-10-14,Dryland,Garissa,7.44,117,33.12,6.61,7.0,4.0,7.0,18.0,High,2022,10,4,1382,Rainy
8716,2022-10-18,Dryland,Garissa,6.88,138,13.13,6.64,3.0,4.0,3.0,10.0,High,2022,10,4,1386,Rainy
8717,2022-10-21,Dryland,Garissa,5.61,107,26.41,7.05,9.0,1.0,3.0,13.0,High,2022,10,4,1389,Rainy
8718,2022-10-25,Dryland,Garissa,8.56,107,30.21,6.92,8.0,7.0,5.0,20.0,High,2022,10,4,1393,Rainy
8719,2022-10-28,Dryland,Garissa,7.45,108,21.63,6.58,7.0,2.0,4.0,13.0,High,2022,10,4,1396,Rainy
8720,2022-01-11,Dryland,Garissa,4.33,114,21.65,6.71,6.0,5.0,4.0,15.0,High,2022,1,1,1106,Dry
8721,2022-04-11,Dryland,Garissa,5.95,126,27.44,6.5,7.0,5.0,2.0,14.0,High,2022,4,2,1196,Rainy
8722,2022-08-11,Dryland,Garissa,6.5,114,24.16,6.49,9.0,3.0,5.0,17.0,High,2022,8,3,1318,Rainy
8723,2022-11-11,Dryland,Garissa,8.18,104,29.08,7.01,8.0,3.0,5.0,16.0,High,2022,11,4,1410,Dry
8724,2022-11-15,Dryland,Garissa,7.11,112,27.15,6.69,5.0,4.0,4.0,13.0,High,2022,11,4,1414,Dry
8725,2022-11-18,Dryland,Garissa,8.03,107,25.0,6.8,0.0,7.0,6.0,13.0,High,2022,11,4,1417,Dry
8726,2022-11-22,Dryland,Garissa,7.17,106,27.82,6.7,9.0,7.0,3.0,19.0,High,2022,11,4,1421,Dry
8727,2022-11-25,Dryland,Garissa,5.36,115,27.43,6.68,12.0,1.0,6.0,19.0,High,2022,11,4,1424,Dry
8728,2022-11-29,Dryland,Garissa,7.84,119,31.57,6.85,6.0,6.0,7.0,19.0,High,2022,11,4,1428,Dry
8729,2022-02-12,Dryland,Garissa,7.5,121,26.15,7.01,6.0,4.0,9.0,19.0,High,2022,2,1,1138,Dry
8730,2022-06-12,Dryland,Garissa,7.08,137,20.32,6.9,10.0,10.0,3.0,23.0,High,2022,6,2,1258,Rainy
8731,2022-09-12,Dryland,Garissa,6.94,128,24.12,6.63,5.0,5.0,10.0,20.0,High,2022,9,3,1350,Rainy
8732,2022-12-13,Dryland,Garissa,7.59,147,26.86,6.46,14.0,7.0,5.0,26.0,High,2022,12,4,1442,Dry
8733,2022-12-16,Dryland,Garissa,3.44,116,24.08,6.43,7.0,3.0,8.0,18.0,High,2022,12,4,1445,Dry
8734,2022-12-20,Dryland,Garissa,6.29,107,31.67,6.99,9.0,8.0,11.0,28.0,High,2022,12,4,1449,Dry
8735,2022-12-23,Dryland,Garissa,6.49,135,20.23,6.99,4.0,5.0,9.0,18.0,High,2022,12,4,1452,Dry
8736,2022-12-27,Dryland,Garissa,3.86,89,24.72,7.02,4.0,3.0,2.0,9.0,Medium,2022,12,4,1456,Dry
8737,2022-12-30,Dryland,Garissa,9.09,111,23.1,7.04,6.0,2.0,3.0,11.0,High,2022,12,4,1459,Dry
8738,2023-03-01,Dryland,Garissa,4.35,147,29.31,6.63,4.0,4.0,2.0,10.0,High,2023,3,1,1520,Dry
8739,2023-06-01,Dryland,Garissa,6.72,92,27.61,6.87,2.0,2.0,9.0,13.0,High,2023,6,2,1612,Rainy
8740,2023-10-01,Dryland,Garissa,3.71,111,31.72,6.58,6.0,2.0,4.0,12.0,High,2023,10,4,1734,Rainy
8741,2023-01-13,Dryland,Garissa,7.42,117,21.89,6.53,7.0,3.0,10.0,20.0,High,2023,1,1,1473,Dry
8742,2023-01-17,Dryland,Garissa,6.9,127,20.08,6.47,8.0,4.0,5.0,17.0,High,2023,1,1,1477,Dry
8743,2023-01-20,Dryland,Garissa,5.18,137,30.52,5.99,10.0,10.0,6.0,26.0,High,2023,1,1,1480,Dry
8744,2023-01-24,Dryland,Garissa,8.07,160,31.74,6.53,15.0,13.0,11.0,39.0,High,2023,1,1,1484,Dry
8745,2023-01-27,Dryland,Garissa,5.36,94,24.36,6.53,4.0,4.0,8.0,16.0,High,2023,1,1,1487,Dry
8746,2023-01-31,Dryland,Garissa,5.92,116,18.24,7.5,11.0,4.0,2.0,17.0,High,2023,1,1,1491,Dry
8747,2023-03-02,Dryland,Garissa,6.85,119,27.24,7.05,13.0,4.0,7.0,24.0,High,2023,3,1,1521,Dry
8748,2023-07-02,Dryland,Garissa,3.57,112,18.51,6.59,4.0,5.0,5.0,14.0,High,2023,7,3,1643,Rainy
8749,2023-10-02,Dryland,Garissa,6.45,135,15.34,7.02,10.0,5.0,6.0,21.0,High,2023,10,4,1735,Rainy
8750,2023-02-14,Dryland,Garissa,6.96,71,23.69,6.86,4.0,1.0,4.0,9.0,Medium,2023,2,1,1505,Dry
8751,2023-02-17,Dryland,Garissa,4.47,115,28.25,6.78,4.0,6.0,2.0,12.0,High,2023,2,1,1508,Dry
8752,2023-02-21,Dryland,Garissa,7.25,141,30.64,6.37,12.0,7.0,6.0,25.0,High,2023,2,1,1512,Dry
8753,2023-02-24,Dryland,Garissa,5.5,110,24.96,6.34,11.0,3.0,1.0,15.0,High,2023,2,1,1515,Dry
8754,2023-02-28,Dryland,Garissa,5.8,118,23.25,6.66,4.0,4.0,0.0,8.0,Medium,2023,2,1,1519,Dry
8755,2023-03-03,Dryland,Garissa,8.9,105,19.42,7.05,10.0,2.0,8.0,20.0,High,2023,3,1,1522,Dry
8756,2023-07-03,Dryland,Garissa,6.46,139,25.89,6.76,9.0,2.0,5.0,16.0,High,2023,7,3,1644,Rainy
8757,2023-10-03,Dryland,Garissa,4.2,107,32.45,6.76,5.0,3.0,2.0,10.0,High,2023,10,4,1736,Rainy
8758,2023-03-14,Dryland,Garissa,4.46,134,26.2,6.71,4.0,3.0,7.0,14.0,High,2023,3,1,1533,Dry
8759,2023-03-17,Dryland,Garissa,5.62,107,27.41,6.97,5.0,4.0,5.0,14.0,High,2023,3,1,1536,Dry
8760,2023-03-21,Dryland,Garissa,6.24,133,23.38,6.83,8.0,5.0,7.0,20.0,High,2023,3,1,1540,Dry
8761,2023-03-24,Dryland,Garissa,7.78,130,25.26,6.39,6.0,6.0,8.0,20.0,High,2023,3,1,1543,Dry
8762,2023-03-28,Dryland,Garissa,5.35,118,26.91,7.08,6.0,6.0,6.0,18.0,High,2023,3,1,1547,Dry
8763,2023-03-31,Dryland,Garissa,4.02,95,28.8,6.73,7.0,3.0,6.0,16.0,High,2023,3,1,1550,Dry
8764,2023-04-04,Dryland,Garissa,5.94,144,28.1,6.92,6.0,7.0,5.0,18.0,High,2023,4,2,1554,Rainy
8765,2023-07-04,Dryland,Garissa,5.79,123,19.47,6.28,9.0,3.0,6.0,18.0,High,2023,7,3,1645,Rainy
8766,2023-11-04,Dryland,Garissa,5.33,110,26.52,7.24,5.0,4.0,5.0,14.0,High,2023,11,4,1768,Dry
8767,2023-04-14,Dryland,Garissa,6.06,143,19.41,6.48,5.0,7.0,6.0,18.0,High,2023,4,2,1564,Rainy
8768,2023-04-18,Dryland,Garissa,3.83,125,23.73,6.71,11.0,2.0,3.0,16.0,High,2023,4,2,1568,Rainy
8769,2023-04-21,Dryland,Garissa,2.54,92,27.39,6.83,6.0,2.0,5.0,13.0,High,2023,4,2,1571,Rainy
